n,time
202,0.00019788742065429688
203,0.00019788742065429688
204,0.0001996755599975586
205,0.00020122528076171875
206,0.000202178955078125
207,0.00020384788513183594
208,0.0002040863037109375
209,0.00020551681518554688
210,0.00020575523376464844
211,0.0002073049545288086
212,0.00020813941955566406
213,0.00020837783813476562
214,0.00021076202392578125
215,0.0002117156982421875
216,0.0002117156982421875
217,0.00021338462829589844
218,0.00021505355834960938
219,0.00021541118621826172
220,0.00021696090698242188
221,0.00021708011627197266
222,0.0002180337905883789
223,0.0002199411392211914
224,0.0002200603485107422
225,0.00022172927856445312
226,0.00022161006927490234
227,0.00022292137145996094
228,0.00023257732391357422
229,0.0002237558364868164
230,0.0002243518829345703
231,0.00022590160369873047
232,0.00022673606872558594
233,0.00022864341735839844
234,0.0002288818359375
235,0.0002313852310180664
236,0.0002319812774658203
237,0.00023305416107177734
238,0.00023305416107177734
239,0.00023567676544189453
240,0.0002353191375732422
241,0.00023698806762695312
242,0.0002391338348388672
243,0.00024139881134033203
244,0.00024247169494628906
245,0.000244140625
246,0.0002448558807373047
247,0.00024378299713134766
248,0.00024449825286865234
249,0.000247955322265625
250,0.0002493858337402344
251,0.0002492666244506836
252,0.00024962425231933594
253,0.0002512931823730469
254,0.0002522468566894531
255,0.0002549886703491211
256,0.0002551078796386719
257,0.0002589225769042969
258,0.0002589225769042969
259,0.0002599954605102539
260,0.0002605915069580078
261,0.0002617835998535156
262,0.00026357173919677734
263,0.0002639293670654297
264,0.0002658367156982422
265,0.00026679039001464844
266,0.0002675056457519531
267,0.0002696514129638672
268,0.00027251243591308594
269,0.00027298927307128906
270,0.0002740621566772461
271,0.0002758502960205078
272,0.0002760887145996094
273,0.00027740001678466797
274,0.0002799034118652344
275,0.0002809762954711914
276,0.00028073787689208984
277,0.0002830028533935547
278,0.0002837181091308594
279,0.0002865791320800781
280,0.0002875328063964844
281,0.0002903938293457031
282,0.00028884410858154297
283,0.0002903938293457031
284,0.0002918243408203125
285,0.00029397010803222656
286,0.0002951622009277344
287,0.00029599666595458984
288,0.0002942085266113281
289,0.00029921531677246094
290,0.0003008842468261719
291,0.000301361083984375
292,0.00030243396759033203
293,0.0003027915954589844
294,0.00030350685119628906
295,0.0003056526184082031
296,0.00030732154846191406
297,0.00030803680419921875
298,0.000308990478515625
299,0.00031006336212158203
300,0.00031065940856933594
301,0.0003120899200439453
302,0.0003132820129394531
303,0.00031375885009765625
304,0.0003167390823364258
305,0.0003170967102050781
306,0.00031876564025878906
307,0.00031936168670654297
308,0.00032126903533935547
309,0.0003223419189453125
310,0.00032269954681396484
311,0.0003261566162109375
312,0.0003261566162109375
313,0.0003275871276855469
314,0.0003294944763183594
315,0.0003281831741333008
316,0.0003312826156616211
317,0.00033211708068847656
318,0.00033354759216308594
319,0.000453948974609375
320,0.0003352165222167969
321,0.0003345012664794922
322,0.0003361701965332031
323,0.0003381967544555664
324,0.00033915042877197266
325,0.000339508056640625
326,0.00034046173095703125
327,0.0003407001495361328
328,0.0003427267074584961
329,0.0003421306610107422
330,0.0003437995910644531
331,0.00034427642822265625
332,0.0003459453582763672
333,0.00034880638122558594
334,0.0003508329391479492
335,0.00034999847412109375
336,0.0003521442413330078
337,0.00035202503204345703
338,0.00035119056701660156
339,0.0003528594970703125
340,0.0003542900085449219
341,0.00035381317138671875
342,0.0003560781478881836
343,0.0003566741943359375
344,0.00035822391510009766
345,0.00035965442657470703
346,0.00036025047302246094
347,0.00036156177520751953
348,0.0003628730773925781
349,0.0003628730773925781
350,0.0003635883331298828
351,0.0003650188446044922
352,0.00036644935607910156
353,0.0003669261932373047
354,0.0003688335418701172
355,0.0003705024719238281
356,0.00037169456481933594
357,0.00037407875061035156
358,0.00037598609924316406
359,0.0003756284713745117
360,0.00037670135498046875
361,0.00037860870361328125
362,0.0003788471221923828
363,0.0003802776336669922
364,0.0003814697265625
365,0.00038182735443115234
366,0.0003829002380371094
367,0.0003840923309326172
368,0.00038504600524902344
369,0.0003864765167236328
370,0.0003886222839355469
371,0.0003886222839355469
372,0.00039076805114746094
373,0.00039124488830566406
374,0.0003933906555175781
375,0.0003949403762817383
376,0.0003948211669921875
377,0.00039505958557128906
378,0.0003992319107055664
379,0.00039958953857421875
380,0.0004004240036010742
381,0.00040268898010253906
382,0.0004029273986816406
383,0.00040400028228759766
384,0.0004048347473144531
385,0.0004057884216308594
386,0.0004074573516845703
387,0.00040984153747558594
388,0.0004107952117919922
389,0.0004124641418457031
390,0.00041353702545166016
391,0.0004150867462158203
392,0.0004150867462158203
393,0.0004169940948486328
394,0.00041806697845458984
395,0.00041925907135009766
396,0.0004228353500366211
397,0.00042319297790527344
398,0.00042450428009033203
399,0.00042700767517089844
400,0.0004273653030395508
401,0.00042748451232910156
402,0.0004284381866455078
403,0.00042939186096191406
404,0.0004304647445678711
405,0.00043213367462158203
406,0.0004329681396484375
407,0.00043261051177978516
408,0.0004353523254394531
409,0.00043594837188720703
410,0.0004360675811767578
411,0.0004373788833618164
412,0.00043845176696777344
413,0.00043964385986328125
414,0.0004405975341796875
415,0.00044167041778564453
416,0.0004439353942871094
417,0.0004456043243408203
418,0.000446319580078125
419,0.0004482269287109375
420,0.00044918060302734375
421,0.0004514455795288086
422,0.00045299530029296875
423,0.0004534721374511719
424,0.0004515647888183594
425,0.00045299530029296875
426,0.0004558563232421875
427,0.0004545450210571289
428,0.00045871734619140625
429,0.00045752525329589844
430,0.0004596710205078125
431,0.00046050548553466797
432,0.00046181678771972656
433,0.0004609823226928711
434,0.0004639625549316406
435,0.00046432018280029297
436,0.00046563148498535156
437,0.00046813488006591797
438,0.000563502311706543
439,0.0004736185073852539
440,0.00047385692596435547
441,0.0004715919494628906
442,0.0004737377166748047
443,0.00047516822814941406
444,0.00047516822814941406
445,0.0004801750183105469
446,0.00047767162322998047
447,0.00047969818115234375
448,0.0004826784133911133
449,0.00048232078552246094
450,0.0004832744598388672
451,0.00048744678497314453
452,0.00048422813415527344
453,0.0004875659942626953
454,0.00048792362213134766
455,0.0004889965057373047
456,0.0004899501800537109
457,0.0004926919937133789
458,0.0004935264587402344
459,0.00049591064453125
460,0.0004982948303222656
461,0.0005002021789550781
462,0.0004994869232177734
463,0.0005023479461669922
464,0.0005040168762207031
465,0.000619053840637207
466,0.0005030632019042969
467,0.0005043745040893555
468,0.0005068778991699219
469,0.000508427619934082
470,0.0005093812942504883
471,0.0005117654800415039
472,0.0005133152008056641
473,0.0005151033401489258
474,0.0005142688751220703
475,0.0005156993865966797
476,0.0005166530609130859
477,0.0005176067352294922
478,0.0005182027816772461
479,0.0005184412002563477
480,0.0005201101303100586
481,0.0005211830139160156
482,0.0005214214324951172
483,0.0005240440368652344
484,0.0005245208740234375
485,0.0005248785018920898
486,0.0005290508270263672
487,0.0005326271057128906
488,0.0005326271057128906
489,0.0005344152450561523
490,0.0005354881286621094
491,0.0005365610122680664
492,0.0005381107330322266
493,0.0005384683609008789
494,0.0005402565002441406
495,0.0005413293838500977
496,0.0005433559417724609
497,0.0005446672439575195
498,0.0005437135696411133
499,0.0005460977554321289
500,0.0005522966384887695
501,0.0005456209182739258
502,0.0005472898483276367
503,0.0005509853363037109
504,0.0005527734756469727
505,0.0005549192428588867
506,0.000554203987121582
507,0.0005551576614379883
508,0.0005583763122558594
509,0.0005588531494140625
510,0.0005630254745483398
511,0.0005629062652587891
512,0.000563502311706543
513,0.000567317008972168
514,0.0005691051483154297
515,0.0005681514739990234
516,0.0005700588226318359
517,0.0005726814270019531
518,0.0005731582641601562
519,0.0005743503570556641
520,0.0005755424499511719
521,0.0005750656127929688
522,0.0005762577056884766
523,0.0005779266357421875
524,0.0005759000778198242
525,0.0005767345428466797
526,0.0005791187286376953
527,0.0005805492401123047
528,0.0005832910537719727
529,0.0006140470504760742
530,0.0005794763565063477
531,0.0005800724029541016
532,0.0005826950073242188
533,0.0005881786346435547
534,0.0005935430526733398
535,0.0005946159362792969
536,0.0005952119827270508
537,0.0005966424942016602
538,0.0005998611450195312
539,0.0006120204925537109
540,0.0005981922149658203
541,0.0005965232849121094
542,0.000598907470703125
543,0.0006005764007568359
544,0.0006022453308105469
545,0.0006036758422851562
546,0.0006045103073120117
547,0.0006072521209716797
548,0.0006129741668701172
549,0.0006140470504760742
550,0.0006155967712402344
551,0.0006183385848999023
552,0.0006171464920043945
553,0.0006178617477416992
554,0.0006202459335327148
555,0.0006188154220581055
556,0.0006222724914550781
557,0.0006200075149536133
558,0.0006201267242431641
559,0.0006211996078491211
560,0.000622868537902832
561,0.0006250143051147461
562,0.0006302595138549805
563,0.0006310939788818359
564,0.0006327629089355469
565,0.0006299018859863281
566,0.0006287097930908203
567,0.0006302595138549805
568,0.0006363391876220703
569,0.0006378889083862305
570,0.0006401538848876953
571,0.0006415843963623047
572,0.0006411075592041016
573,0.0006445646286010742
574,0.0006462335586547852
575,0.0006489753723144531
576,0.0006501674652099609
577,0.0006499290466308594
578,0.0006513595581054688
579,0.0006515979766845703
580,0.0006532669067382812
581,0.0006545782089233398
582,0.0006563663482666016
583,0.0006579160690307617
584,0.0006597042083740234
585,0.0006580352783203125
586,0.0006568431854248047
587,0.0006582736968994141
588,0.0006603002548217773
589,0.0006613731384277344
590,0.0006605386734008789
591,0.0006628036499023438
592,0.0006656646728515625
593,0.0006690025329589844
594,0.0006670951843261719
595,0.0006695985794067383
596,0.0006722211837768555
597,0.0006731748580932617
598,0.0006747245788574219
599,0.0006769895553588867
600,0.0006777048110961914
601,0.0006786584854125977
602,0.0006787776947021484
603,0.0006834268569946289
604,0.0006848573684692383
605,0.0006814002990722656
606,0.0006775856018066406
607,0.0006796121597290039
608,0.0006837844848632812
609,0.0006853342056274414
610,0.0006860494613647461
611,0.0006892681121826172
612,0.0006960630416870117
613,0.0006873607635498047
614,0.0006914138793945312
615,0.000690460205078125
616,0.0006921291351318359
617,0.0006955862045288086
618,0.0006957054138183594
619,0.0007115602493286133
620,0.0007066726684570312
621,0.0007784366607666016
622,0.0007041692733764648
623,0.0007042884826660156
624,0.0007064342498779297
625,0.0007082223892211914
626,0.0007112026214599609
627,0.0007114410400390625
628,0.0007151365280151367
629,0.0007147789001464844
630,0.0007171630859375
631,0.0007164478302001953
632,0.0007187128067016602
633,0.0007215738296508789
634,0.0007187128067016602
635,0.0007185935974121094
636,0.0007138252258300781
637,0.0007188320159912109
638,0.0007270574569702148
639,0.0007263422012329102
640,0.0007309913635253906
641,0.0007328987121582031
642,0.0007241964340209961
643,0.0007268190383911133
644,0.0007268190383911133
645,0.0007307529449462891
646,0.000735163688659668
647,0.0007367134094238281
648,0.0007429122924804688
649,0.0007529258728027344
650,0.0007483959197998047
651,0.0007456541061401367
652,0.0007489919662475586
653,0.0007454156875610352
654,0.0007451772689819336
655,0.0007461309432983398
656,0.0007503032684326172
657,0.0007512569427490234
658,0.0007526874542236328
659,0.0007544755935668945
660,0.0007528066635131836
661,0.0007541179656982422
662,0.0007545948028564453
663,0.0007568597793579102
664,0.0007584095001220703
665,0.0007634162902832031
666,0.0007596015930175781
667,0.0007554292678833008
668,0.000761866569519043
669,0.0007665157318115234
670,0.0007646083831787109
671,0.0007610321044921875
672,0.0007634162902832031
673,0.0007658004760742188
674,0.0007668733596801758
675,0.0007683038711547852
676,0.0007702112197875977
677,0.0007684230804443359
678,0.0007698535919189453
679,0.0007719993591308594
680,0.0007729530334472656
681,0.0007750988006591797
682,0.0007760524749755859
683,0.0007773637771606445
684,0.0007787942886352539
685,0.0007804632186889648
686,0.0007790327072143555
687,0.0007808208465576172
688,0.000780940055847168
689,0.0007841587066650391
690,0.0007860660552978516
691,0.0007877349853515625
692,0.0007890462875366211
693,0.0007898807525634766
694,0.0007914304733276367
695,0.0007920265197753906
696,0.0007944107055664062
697,0.000794529914855957
698,0.0007956027984619141
699,0.0007991790771484375
700,0.0008012056350708008
701,0.0008025169372558594
702,0.0008063316345214844
703,0.0008057355880737305
704,0.000807642936706543
705,0.0008089542388916016
706,0.0008089542388916016
707,0.0008099079132080078
708,0.0008134841918945312
709,0.0008127689361572266
710,0.0008137226104736328
711,0.0008175373077392578
712,0.0008189678192138672
713,0.000820159912109375
714,0.0008208751678466797
715,0.0008227825164794922
716,0.0008227825164794922
717,0.0008248090744018555
718,0.0008244514465332031
719,0.0008256435394287109
720,0.0008280277252197266
721,0.0008287429809570312
722,0.0008285045623779297
723,0.0008311271667480469
724,0.000832676887512207
725,0.0008331537246704102
726,0.0008341073989868164
727,0.000838160514831543
728,0.0008407831192016602
729,0.0008386373519897461
730,0.0008380413055419922
731,0.0008366107940673828
732,0.0008389949798583984
733,0.0008404254913330078
734,0.0008422136306762695
735,0.0008434057235717773
736,0.0008459091186523438
737,0.0008460283279418945
738,0.0008493661880493164
739,0.0008518695831298828
740,0.0008507966995239258
741,0.0008531808853149414
742,0.0008552074432373047
743,0.0008571147918701172
744,0.0008589029312133789
745,0.0008591413497924805
746,0.0008594989776611328
747,0.0008606910705566406
748,0.0008622407913208008
749,0.0008645057678222656
750,0.0008661746978759766
751,0.000867009162902832
752,0.0008682012557983398
753,0.0008652210235595703
754,0.0008679628372192383
755,0.0008692741394042969
756,0.000873565673828125
757,0.0008729696273803711
758,0.0008738040924072266
759,0.0008754730224609375
760,0.0008803606033325195
761,0.0008788108825683594
762,0.0008823871612548828
763,0.0008838176727294922
764,0.0008866786956787109
765,0.0008838176727294922
766,0.0008867979049682617
767,0.0008809566497802734
768,0.0008834600448608398
769,0.0008918046951293945
770,0.0008944272994995117
771,0.0008919239044189453
772,0.0008974075317382812
773,0.0008977651596069336
774,0.000896453857421875
775,0.0008989572525024414
776,0.0008997917175292969
777,0.000914454460144043
778,0.0010281801223754883
779,0.0009047985076904297
780,0.0009133815765380859
781,0.0009062290191650391
782,0.0009046792984008789
783,0.0009062290191650391
784,0.0009120702743530273
785,0.0009125471115112305
786,0.0009136199951171875
787,0.0009137392044067383
788,0.0009136199951171875
789,0.0009202957153320312
790,0.000925898551940918
791,0.0009202957153320312
792,0.0009224414825439453
793,0.0009229183197021484
794,0.0009243488311767578
795,0.0009229183197021484
796,0.0009244680404663086
797,0.0009248256683349609
798,0.0009250640869140625
799,0.0009274482727050781
800,0.0009315013885498047
801,0.0009289979934692383
802,0.0009344816207885742
803,0.0009437799453735352
804,0.0009443759918212891
805,0.0009428262710571289
806,0.0009359121322631836
807,0.0009368658065795898
808,0.0009375810623168945
809,0.0009388923645019531
810,0.0009353160858154297
811,0.0009393692016601562
812,0.0009380578994750977
813,0.0009400844573974609
814,0.0009448528289794922
815,0.000944972038269043
816,0.0009458065032958984
817,0.0009503364562988281
818,0.0009515285491943359
819,0.0009504556655883789
820,0.0009466409683227539
821,0.0009485483169555664
822,0.0009565353393554688
823,0.0009555816650390625
824,0.0009634494781494141
825,0.0009601116180419922
826,0.0009611845016479492
827,0.0009608268737792969
828,0.0009663105010986328
829,0.00096893310546875
830,0.000971674919128418
831,0.0009744167327880859
832,0.0009751319885253906
833,0.0009763240814208984
834,0.0009775161743164062
835,0.0009746551513671875
836,0.0009773969650268555
837,0.0009795427322387695
838,0.000980377197265625
839,0.0009794235229492188
840,0.0009818077087402344
841,0.000983119010925293
842,0.0009859800338745117
843,0.0009872913360595703
844,0.0009877681732177734
845,0.0009897947311401367
846,0.0009922981262207031
847,0.0009927749633789062
848,0.0009948015213012695
849,0.0009976625442504883
850,0.0009982585906982422
851,0.0009976625442504883
852,0.0010002851486206055
853,0.0010018348693847656
854,0.0010046958923339844
855,0.001006484031677246
856,0.0010086297988891602
857,0.0010010004043579102
858,0.0010020732879638672
859,0.001003265380859375
860,0.0010050535202026367
861,0.0010029077529907227
862,0.0010029077529907227
863,0.0010048151016235352
864,0.0010031461715698242
865,0.0010036230087280273
866,0.0010063648223876953
867,0.0010069608688354492
868,0.0010110139846801758
869,0.0010112524032592773
870,0.001013040542602539
871,0.0010135173797607422
872,0.0010142326354980469
873,0.001018524169921875
874,0.0010182857513427734
875,0.001016378402709961
876,0.0010178089141845703
877,0.0010181665420532227
878,0.001020193099975586
879,0.001020669937133789
880,0.0010271072387695312
881,0.0010259151458740234
882,0.0010274648666381836
883,0.001026749610900879
884,0.0010254383087158203
885,0.001027226448059082
886,0.0010275840759277344
887,0.0010291337966918945
888,0.0010309219360351562
889,0.0010440349578857422
890,0.0010504722595214844
891,0.0010528564453125
892,0.0010546445846557617
893,0.001055002212524414
894,0.0010559558868408203
895,0.0010581016540527344
896,0.0010576248168945312
897,0.0010586977005004883
898,0.0010609626770019531
899,0.0010612010955810547
900,0.0010628700256347656
901,0.001064300537109375
902,0.0010671615600585938
903,0.0010703802108764648
904,0.001070857048034668
905,0.0010699033737182617
906,0.0010690689086914062
907,0.001071333885192871
908,0.0010732412338256836
909,0.0010726451873779297
910,0.0010731220245361328
911,0.0010745525360107422
912,0.001076817512512207
913,0.0010780096054077148
914,0.0010792016983032227
915,0.0010811090469360352
916,0.0010826587677001953
917,0.0010825395584106445
918,0.001085042953491211
919,0.0010873079299926758
920,0.0011038780212402344
921,0.0010880231857299805
922,0.0010913610458374023
923,0.0010912418365478516
924,0.0010945796966552734
925,0.0010960102081298828
926,0.0010912418365478516
927,0.0010925531387329102
928,0.0010943412780761719
929,0.0010983943939208984
930,0.0010982751846313477
931,0.0010970830917358398
932,0.0010999441146850586
933,0.0011074542999267578
934,0.0011063814163208008
935,0.001104593276977539
936,0.001109480857849121
937,0.0011098384857177734
938,0.0011105537414550781
939,0.0011105537414550781
940,0.0011141300201416016
941,0.0011110305786132812
942,0.0011096000671386719
943,0.001115560531616211
944,0.0011169910430908203
945,0.0011169910430908203
946,0.0011223554611206055
947,0.0011217594146728516
948,0.0011260509490966797
949,0.0011237859725952148
950,0.0011284351348876953
951,0.0011315345764160156
952,0.0011296272277832031
953,0.0011366605758666992
954,0.0011267662048339844
955,0.0011271238327026367
956,0.0011298656463623047
957,0.001129150390625
958,0.0011298656463623047
959,0.0011298656463623047
960,0.0011392831802368164
961,0.0011410713195800781
962,0.001143813133239746
963,0.0011457204818725586
964,0.001145005226135254
965,0.0011436939239501953
966,0.0011451244354248047
967,0.001145005226135254
968,0.0011469125747680664
969,0.0011487007141113281
970,0.0011513233184814453
971,0.001143336296081543
972,0.001138925552368164
973,0.0011419057846069336
974,0.001143813133239746
975,0.0011508464813232422
976,0.001155853271484375
977,0.0011551380157470703
978,0.0011652708053588867
979,0.0011668205261230469
980,0.0011653900146484375
981,0.0011707544326782227
982,0.0011699199676513672
983,0.0011676549911499023
984,0.0011682510375976562
985,0.0011682510375976562
986,0.0011708736419677734
987,0.0011737346649169922
988,0.0011774301528930664
989,0.0011789798736572266
990,0.0011796951293945312
991,0.0011782646179199219
992,0.0011816024780273438
993,0.001178741455078125
994,0.0011838674545288086
995,0.0011844635009765625
996,0.0011813640594482422
997,0.001186370849609375
998,0.0011858940124511719
999,0.0011876821517944336
1000,0.0011878013610839844
1001,0.0011904239654541016
1002,0.0011892318725585938
1003,0.0011919736862182617
1004,0.0011973381042480469
1005,0.0011996030807495117
1006,0.0012049674987792969
1007,0.0012028217315673828
1008,0.0012028217315673828
1009,0.001206517219543457
1010,0.0012116432189941406
1011,0.001204848289489746
1012,0.0012073516845703125
1013,0.0012110471725463867
1014,0.001215815544128418
1015,0.0012189149856567383
1016,0.0012195110321044922
1017,0.001219630241394043
1018,0.0012257099151611328
1019,0.0012181997299194336
1020,0.0012171268463134766
1021,0.001216888427734375
1022,0.0012195110321044922
1023,0.0012230873107910156
1024,0.0012258291244506836
1025,0.001223444938659668
1026,0.001221299171447754
1027,0.0012172460556030273
1028,0.0012230873107910156
1029,0.0012241601943969727
1030,0.0012259483337402344
1031,0.001228928565979004
1032,0.0012309551239013672
1033,0.0012326240539550781
1034,0.0012303590774536133
1035,0.001239776611328125
1036,0.0012428760528564453
1037,0.0012384653091430664
1038,0.0012377500534057617
1039,0.0012398958206176758
1040,0.0012416839599609375
1041,0.0012421607971191406
1042,0.001242995262145996
1043,0.001245260238647461
1044,0.0012487173080444336
1045,0.001247406005859375
1046,0.0012499094009399414
1047,0.0012475252151489258
1048,0.001251816749572754
1049,0.001253962516784668
1050,0.0012555122375488281
1051,0.0012559890747070312
1052,0.0012502670288085938
1053,0.0012487173080444336
1054,0.0012514591217041016
1055,0.0012557506561279297
1056,0.001260995864868164
1057,0.0012583732604980469
1058,0.0012612342834472656
1059,0.0012644529342651367
1060,0.0012608766555786133
1061,0.0012661218643188477
1062,0.0012668371200561523
1063,0.0012705326080322266
1064,0.0012704133987426758
1065,0.0012738704681396484
1066,0.0012731552124023438
1067,0.00127410888671875
1068,0.0012712478637695312
1069,0.0012814998626708984
1070,0.0012865066528320312
1071,0.0012856721878051758
1072,0.0012922286987304688
1073,0.0012891292572021484
1074,0.0012898445129394531
1075,0.0012922286987304688
1076,0.0012973546981811523
1077,0.001299142837524414
1078,0.0012974739074707031
1079,0.0012935400009155273
1080,0.0013037919998168945
1081,0.0013011693954467773
1082,0.0012996196746826172
1083,0.0013020038604736328
1084,0.0013011693954467773
1085,0.0013053417205810547
1086,0.0013066530227661133
1087,0.0013072490692138672
1088,0.0013082027435302734
1089,0.0013110637664794922
1090,0.0013126134872436523
1091,0.0013129711151123047
1092,0.0013211965560913086
1093,0.0013250112533569336
1094,0.0013238191604614258
1095,0.0013270378112792969
1096,0.0013310909271240234
1097,0.0013276338577270508
1098,0.0013195276260375977
1099,0.0013275146484375
1100,0.0013315677642822266
1101,0.0013338327407836914
1102,0.0013298988342285156
1103,0.0013349056243896484
1104,0.001334547996520996
1105,0.0013405084609985352
1106,0.0013458728790283203
1107,0.0013384819030761719
1108,0.0013390779495239258
1109,0.0013393163681030273
1110,0.0013452768325805664
1111,0.0013445615768432617
1112,0.001348733901977539
1113,0.0013515949249267578
1114,0.0013546943664550781
1115,0.0013483762741088867
1116,0.0013453960418701172
1117,0.0013457536697387695
1118,0.0013581514358520508
1119,0.0013626813888549805
1120,0.0013550519943237305
1121,0.0013602972030639648
1122,0.00135040283203125
1123,0.0013767480850219727
1124,0.0013551712036132812
1125,0.0013538599014282227
1126,0.001363515853881836
1127,0.001356959342956543
1128,0.001375436782836914
1129,0.001376509666442871
1130,0.0013804435729980469
1131,0.0013723373413085938
1132,0.001371145248413086
1133,0.0013737678527832031
1134,0.0013772249221801758
1135,0.0013802051544189453
1136,0.0013713836669921875
1137,0.0013811588287353516
1138,0.0013794898986816406
1139,0.0013786554336547852
1140,0.00138092041015625
1141,0.0013791322708129883
1142,0.001382589340209961
1143,0.0013908147811889648
1144,0.0013873577117919922
1145,0.001390695571899414
1146,0.0013946294784545898
1147,0.0013968944549560547
1148,0.0013982057571411133
1149,0.0013952255249023438
1150,0.001398324966430664
